t,T,edge,bal,ela
1554.0,-0.6985269164470109,10600.0,25707663.27380609,746.1919541437271
1555.0,2.4740237506041804,10600.0,-12830057.307202691,1234.5009494694928
1556.0,0.4160714414957485,10600.0,12154527.187598363,921.1132378252626
1557.0,1.198816065233216,10600.0,2643342.7989941323,1041.9597166926371
1558.0,1.7369606831447193,10600.0,-3893400.3034128677,1128.4231687624888
1559.0,2.3605223446676877,10600.0,-11466959.827436004,1218.4600280362126
1560.0,1.7778034097604793,10600.0,-4394745.550403934,1127.584579558334
1561.0,1.0223124049968142,10600.0,4772240.256707685,1008.9893016480687
1562.0,1.9888111308131702,10600.0,-6971880.73318251,1162.3177464206624
1563.0,1.120541023060297,10600.0,3565142.4124431163,1029.519386235228
1564.0,1.7187986637904853,10600.0,-3707124.35290129,1114.9234647292565
1565.0,1.6032020865581522,10600.0,-2309868.0573463924,1104.721739160845
1566.0,1.0497773426006711,10600.0,4403634.65645971,1021.0462967307635
1567.0,0.5459524142012229,10600.0,10515814.898504157,938.5680985842554
1568.0,2.3814680447872334,10600.0,-11776479.390747735,1223.310560571479
1569.0,2.826013856327278,10600.0,-17176631.00655283,1289.6910535567874
1570.0,0.42608185323101333,10600.0,11959946.357246172,921.0017283354902
1571.0,1.2265465225841652,10600.0,2230562.7053034706,1040.4229482506323
1572.0,1.8433801163791221,10600.0,-5265224.147886265,1144.0310737427617
1573.0,0.9146786849589024,10600.0,6007764.201574989,992.587690979277
1574.0,1.1217530018675923,10600.0,3488835.684190414,1029.2819368350667
1575.0,0.7277777335154996,10600.0,8271490.715495816,968.7428011756056
1576.0,0.6270209440003573,10600.0,9496415.740424413,953.2836598295537
1577.0,1.0752245843219104,10600.0,4059180.5396631937,1022.2669954977077
1578.0,1.782251085719369,10600.0,-4517981.712080831,1128.576945870548
1579.0,1.7510495601793528,10600.0,-4130764.638978674,1128.3073092308302
1580.0,-0.37876952093471417,10600.0,21738714.477342732,795.8446876855721
1581.0,1.9505386504430229,10600.0,-6539307.14963811,1158.9944210544954
1582.0,1.545894540999396,10600.0,-1613845.9746739333,1095.0551076387649
1583.0,0.929823529543695,10600.0,5876305.097471397,1003.4391086824924
1584.0,0.08469244789962982,10600.0,16147846.501699144,871.9217320141363
1585.0,0.9068753764183368,10600.0,6175978.499968237,996.5459616888226
1586.0,0.29726168277076326,10600.0,13595836.720925067,904.4853002017289
1587.0,0.0014733533870425752,10650.0,17122890.71283437,857.3116474739638
1588.0,0.7991613020410822,10650.0,7446404.031258811,981.3771570193688
1589.0,1.3213767955394662,10650.0,1124564.5423622895,1066.3540682204023
1590.0,1.155060890306987,10650.0,3176801.591047138,1035.1413616423795
1591.0,1.8249762920842025,10650.0,-4944526.73798393,1138.5974773623748
1592.0,2.0468236865782163,10650.0,-7619594.035163323,1175.894477911711
1593.0,1.063510572599303,10650.0,4357855.268361372,1026.751998190215
1594.0,2.5423875405012106,10650.0,-13616477.46620211,1249.3653315523893
1595.0,0.7716134047384475,10650.0,7931326.321473518,974.7536333113164
1596.0,0.6148333165946354,10650.0,9844515.649481393,950.404208453791
1597.0,2.1927944267076116,10700.0,-9467680.030270634,1194.2858778905272
1598.0,2.36399895707585,10650.0,-11413806.647524975,1221.536005671265
1599.0,0.2803244683700963,10700.0,13842355.066263422,898.4345639491424
1600.0,1.4036825007529456,10700.0,158660.37724934611,1076.4098106371998
1601.0,1.4001130151699712,10700.0,206732.89316487778,1076.3633914071866
1602.0,2.072136862771738,10700.0,-7976021.434058592,1174.9519635823704
1603.0,0.6625019600394983,10700.0,9199354.321100315,958.7474648484838
1604.0,2.0760030420018047,10700.0,-8019177.497564141,1174.8680974693862
1605.0,2.696266629773567,10700.0,-15573886.727073083,1273.3586648410103
1606.0,0.904235087168991,10700.0,6254283.286667653,992.5952970744561
1607.0,0.31173420534268104,10750.0,13375022.812510269,903.0063705145204
1608.0,2.1780526891408885,10750.0,-9400243.296308914,1192.8833476099653
1609.0,0.7728647531092223,10750.0,7745655.275828185,974.0879751931362
1610.0,0.24869012855616646,10750.0,14140915.720013104,893.7177815850744
1611.0,1.4750287265491515,10750.0,-819101.0372930868,1086.2525182426152
1612.0,1.8871038807867047,10750.0,-5840064.826677218,1146.954929065876
1613.0,1.034957104994266,10750.0,4563367.83363875,1013.8683928140981
1614.0,2.646666146687382,10800.0,-15235843.47912813,1263.977368541149
1615.0,0.13133162537718146,10800.0,15507219.7983291,874.9037060468046
1616.0,1.9666786892321308,10800.0,-6923377.2567484,1159.775534598347
1617.0,0.9637376911829616,10800.0,5336633.169016365,1006.606480766025
1618.0,0.6091891410027328,10800.0,9671512.890550163,950.0217981769466
1619.0,2.4359813120045075,10850.0,-12783507.400605265,1231.137773181644
1620.0,1.9962986016724802,10850.0,-7397342.150024428,1164.2424893709817
1621.0,2.285537932340154,10850.0,-10939187.827720383,1205.5531155988717
1622.0,2.7714396636720995,10850.0,-16892903.410502627,1281.277469278351
1623.0,0.8775425197731863,10850.0,6279073.284109276,990.6982573173005
1624.0,1.0093116784583591,10850.0,4652226.666691346,1011.1635963033069
1625.0,1.2747221836671478,10850.0,1392473.0343833677,1053.0727670186511
1626.0,0.584804692525974,10850.0,9829521.978038855,945.1103731421733
1627.0,2.342305366814256,10900.0,-11820871.007181555,1219.2289977653545
1628.0,1.3870704873407398,10900.0,-113412.31922468357,1073.8764349217959
1629.0,1.042238074779947,10900.0,4107932.8156626234,1011.1399846857948
